id,city,type
bldg_a26dbaae-5453-402c-a3cd-ba63e5b54158_lod2,kashiwa,2
bldg_a4a91e55-0b70-4f98-a8d4-98453fe14191_lod2,kashiwa,3
bldg_a4ab4ab6-114b-47cc-a31e-f114db721d05_lod2,kashiwa,3
bldg_a5b45dea-f215-43b8-9005-bfcc3bbe9593_lod2,kashiwa,7
bldg_a5dc8a11-5411-45c5-a655-424fcf06fe18_lod2,kashiwa,3
bldg_a632c462-80f2-46ff-93e3-2a037a0de7d3_lod2,kashiwa,6
bldg_aa268bb8-8b9f-4688-a2a0-ecb496c7c596_lod2,kashiwa,3
bldg_aa3560cc-5530-4cce-b05a-a3f882e093a5_lod2,kashiwa,2
bldg_ab53a0c3-3dff-4bf8-861a-2a5337a37b61_lod2,kashiwa,6
bldg_abcace03-bd84-4860-be38-65e7f263411d_lod2,kashiwa,3
bldg_abfe6a78-2f75-4318-ba75-f5dd05d74204_lod2,kashiwa,3
bldg_abff1c99-47cc-48cd-9bdc-a88891919251_lod2,kashiwa,3
bldg_ac8f2972-81e2-4340-8c97-aa3b0e9c681f_lod2,kashiwa,2
bldg_acdc99db-9c0f-4b2d-aaf8-fce34293066c_lod2,kashiwa,3
bldg_ade5322f-25aa-4977-9b39-fdd0aecc2637_lod2,kashiwa,7
bldg_aea66ebf-5ff6-44bc-aa25-58c3287f8fa2_lod2,kashiwa,2
bldg_af0b7dd5-f1db-4e5c-9cf6-69b4bc6d06a6_lod2,kashiwa,3
bldg_afca82a9-c771-4965-a239-0c8fc70675bf_lod2,kashiwa,3
bldg_afcfe8dd-57bb-4e72-8f6f-cbfdc74397ea_lod2,kashiwa,2
bldg_b0543e20-5a17-47c7-b46c-5bfbce758d4d_lod2,kashiwa,3
bldg_b1389606-a163-418e-b99c-7d6b3855d8ee_lod2,kashiwa,3
bldg_b15a902c-0ccc-4496-9ed8-0dcd3d320fca_lod2,kashiwa,3
bldg_b35a5b15-8dad-4e0a-99ee-a05d24d9e1c0_lod2,kashiwa,3
bldg_b5556235-2990-40e3-839c-35bd3ad3f45e_lod2,kashiwa,6
bldg_b5b97ec1-ae17-4e82-b7f4-f0599909db99_lod2,kashiwa,3
bldg_b5decd20-684e-4a4f-8b3f-6913643028b6_lod2,kashiwa,3
bldg_b6a6c419-5931-40fa-a8d6-90e9bc5f3c3a_lod2,kashiwa,2
bldg_b729bef4-212d-4ca6-8060-5e1b8a87f05a_lod2,kashiwa,3
bldg_b72d4eaf-b841-4e58-830b-4a60ec7a7791_lod2,kashiwa,3
bldg_b7512fad-af15-426c-bc06-d38779f0cfbd_lod2,kashiwa,3
bldg_b763f7ae-cae0-46c9-99cf-b6ede3fdd06d_lod2,kashiwa,3
bldg_b841608d-5076-49a5-b6aa-6705428bb10b_lod2,kashiwa,5
bldg_b851a2fc-fb95-474b-901a-8f1db057aabf_lod2,kashiwa,3
bldg_b87aab18-68a6-4320-a1eb-cebdfd548a54_lod2,kashiwa,3
bldg_b8bbab9c-a44d-4b71-b06e-c68b68699975_lod2,kashiwa,3
bldg_b8dffaae-3f3c-45c7-b2d6-cfba77bc1950_lod2,kashiwa,3
bldg_b9167de6-08aa-4efa-af98-c3968bd176a1_lod2,kashiwa,3
bldg_baaa158a-58ec-4c49-ab61-74110311cdc2_lod2,kashiwa,7
bldg_bc5211e8-05da-46f6-a667-ac2b0ffa9b27_lod2,kashiwa,3
bldg_bc5506a5-b422-4b97-90e7-6a9fc6ccd39d_lod2,kashiwa,3
bldg_bdbe6034-a9d1-45aa-b37b-02428fbe0500_lod2,kashiwa,3
bldg_bddb21ba-59a2-49d8-8a8b-eea13fca3f49_lod2,kashiwa,3
bldg_beb94997-e41b-42f7-a554-1a907ab81b27_lod2,kashiwa,3
bldg_c05a9a70-3218-44f9-9dac-ee1af3a41559_lod2,kashiwa,1
bldg_c1123934-ca46-440e-b478-b673f040a211_lod2,kashiwa,3
bldg_c26f780c-9589-4664-9e1e-c42eddae9ed6_lod2,kashiwa,3
bldg_c38b897c-ed65-46e4-9ddc-f6f507911836_lod2,kashiwa,3
bldg_c5f1eccd-fbd2-4891-8a79-e9cf21eafe59_lod2,kashiwa,3
bldg_c6ee6aa0-a9d9-400b-be52-58c84f263386_lod2,kashiwa,1
bldg_c7510903-d863-4667-98e7-7ac6f0d627ee_lod2,kashiwa,3
bldg_caf7d216-ebb4-4412-a2e5-be050d57fe43_lod2,kashiwa,3
bldg_cb06559c-8e7c-4190-981a-9b50b88ac7f4_lod2,kashiwa,3
bldg_cb06e307-b5be-4fe3-b952-2af91b5cf64e_lod2,kashiwa,3
bldg_cc2fe40e-8cac-4505-957b-30cdc33616bf_lod2,kashiwa,6
bldg_cc58cc05-de96-46bb-b33d-844457f785aa_lod2,kashiwa,3
bldg_cc94dee4-e3b5-4e06-adb6-b23b25057fb5_lod2,kashiwa,3
bldg_ce2e4e7c-47fc-4d7c-9cdb-718adc0739bb_lod2,kashiwa,3
bldg_cec9905a-a401-4f17-b595-359cca967a76_lod2,kashiwa,6
bldg_cf4f33d5-b56d-4a14-a5dd-4704d6ca8e38_lod2,kashiwa,3
bldg_cf613847-ac9d-4d56-bcdd-2ef834a51483_lod2,kashiwa,3
bldg_d071a608-b199-4e88-b537-6bd849bd7235_lod2,kashiwa,7
bldg_d6953236-dfce-4b03-8d2c-0b7c7c6cb4e0_lod2,kashiwa,2
bldg_d6f9909f-07aa-4eaf-b32f-5eb196bd8a13_lod2,kashiwa,7
bldg_d7279c56-44af-48fe-aed0-c2bf0a7f63f5_lod2,kashiwa,3
bldg_d8670cb2-8f3d-48f0-9a93-fdf05ac4fbaf_lod2,kashiwa,7
bldg_d8ae8d2a-faff-4970-859b-d76e70d2df67_lod2,kashiwa,3
bldg_db99319c-74cc-48d2-a957-19ebe2160637_lod2,kashiwa,3
bldg_dcc28fd7-5678-4afc-823d-c4afdb549dc4_lod2,kashiwa,3
bldg_dcc4b757-2888-45e7-85d6-c6cf151b7d68_lod2,kashiwa,6
bldg_ddbe185c-421b-4314-aa64-f85435c8d333_lod2,kashiwa,6
bldg_ddc3bff2-bee3-496b-8f87-c5d0e0905977_lod2,kashiwa,2
bldg_dff0ce46-2be8-41da-9b87-cf53682730eb_lod2,kashiwa,2
bldg_e0ad32e6-8e95-4646-a8f1-fc9d3c4b7624_lod2,kashiwa,2
bldg_e18e3572-b486-4aa5-bcb6-46f763e615f1_lod2,kashiwa,6
bldg_e27f90e7-3206-4877-8436-99e77cc7ef9c_lod2,kashiwa,1
bldg_e3e9ff7f-fcc6-4a88-84f6-d3dd1c1328d0_lod2,kashiwa,6
bldg_e48904c3-8669-4ea4-a98b-c3b6823a9720_lod2,kashiwa,3
bldg_e51c38ea-cea7-405a-b14c-008296055661_lod2,kashiwa,6
bldg_e53fe793-d566-4a87-9cd1-071c9258b210_lod2,kashiwa,6
bldg_e66dfb55-eddf-4dd1-a6bd-4da9d7ad62f7_lod2,kashiwa,2
bldg_e842c4a6-42e6-49b8-97d6-2d1811b25f11_lod2,kashiwa,2
bldg_e930f965-93be-4282-a488-d0b7b0fd585f_lod2,kashiwa,3
bldg_eb3a12c3-8b07-411e-a1d5-80ea558d0a82_lod2,kashiwa,6
bldg_ebdfc236-805d-426a-88c6-d60f9b42de1e_lod2,kashiwa,3
bldg_ec0c2f54-445c-4d97-8bd9-df44ae5eb828_lod2,kashiwa,3
bldg_ed17f559-56f5-4bb3-853d-c187dfa2da18_lod2,kashiwa,3
bldg_ee5511cc-6a00-48a2-bdae-3bf3545dc633_lod2,kashiwa,3
bldg_ee72401e-004e-401c-b881-72e5855ff9f2_lod2,kashiwa,6
bldg_ef23d629-54bc-46ed-9fd1-f23a01de16fe_lod2,kashiwa,3
bldg_efe2a915-032b-4c91-98a7-3230145dbe1a_lod2,kashiwa,3
bldg_f0d14cbf-da08-4750-994f-4eef3a077d09_lod2,kashiwa,3
bldg_f2f43cc4-77fe-4a91-a107-43b92bcd119e_lod2,kashiwa,6
bldg_f3c80cd5-925a-4e6b-b4c6-9cd8c14febe3_lod2,kashiwa,3
bldg_f41ae0dc-f572-4760-b3e9-5d04114f3c7c_lod2,kashiwa,3
bldg_f51d4ebe-f28c-439a-b58a-b6f871b7a3ee_lod2,kashiwa,3
bldg_f6368d6e-abbb-4c55-85e4-26c9c0806dfc_lod2,kashiwa,3
bldg_f6745a4c-f9aa-4bee-b1e4-cc13c4e77463_lod2,kashiwa,6
bldg_f9413f1b-893e-4717-941c-8e024af5274f_lod2,kashiwa,3
bldg_f9fe4566-8d58-4bdc-9db8-65b21cb8022a_lod2,kashiwa,3
bldg_fa443f52-cb18-4294-8690-a85769a2a2c9_lod2,kashiwa,3
bldg_faea55b0-2869-4f31-b459-3ad143fd776f_lod2,kashiwa,3
bldg_fb322a3b-c243-4e81-9373-61024102a457_lod2,kashiwa,3
bldg_fba205b4-021a-45b5-9cf1-99d32c8baf7c_lod2,kashiwa,3
bldg_fc936ab8-1b3d-4ec2-ae07-0d94f7d63078_lod2,kashiwa,3
bldg_fd343f5f-2756-4175-9f41-4f059c9212c8_lod2,kashiwa,3
bldg_fea7d075-a66a-4cb6-ab55-82f77f0b8b80_lod2,kashiwa,3
bldg_fecbd38b-78eb-4d99-8237-1d8797c3d4ee_lod2,kashiwa,6
bldg_ff03d539-3ac6-4e68-951a-e6ac0fef9b6d_lod2,kashiwa,3
bldg_ff1136d7-78e2-4cfb-b53e-25b798287ce5_lod2,kashiwa,3
bldg_01b0ea07-1cf0-4ec9-92d6-57b3e821210b_lod2,kashiwa,3
bldg_020f775c-5a4d-4b87-ac5f-615ded4e0832_lod2,kashiwa,3
bldg_045e5a58-8d1a-4f8a-b66d-dc59a91ea46e_lod2,kashiwa,3
bldg_1a719e04-5275-454b-aeff-677b41cacdcb_lod2,kashiwa,3
bldg_1c170b98-796d-4ab5-8065-63daf6157002_lod2,kashiwa,3
bldg_1d83b6e9-7b62-4108-b0d4-254ec8097448_lod2,kashiwa,6
bldg_1f4b046d-f319-4eed-a4dc-469bf8e13f0c_lod2,kashiwa,1
bldg_2b9f414f-f984-4171-89f5-c1a3d74c840d_lod2,kashiwa,2
bldg_2bf47bc7-a2e1-48dd-96fe-bcfaef13ae47_lod2,kashiwa,5
bldg_377d8973-e53c-471c-9795-dfa78908d288_lod2,kashiwa,3
bldg_398eb379-4d25-494e-976d-449c7a6ff7c1_lod2,kashiwa,2
bldg_3b6b2c20-8316-4f1d-b7d9-751b4b082594_lod2,kashiwa,3
bldg_3e15e1f6-48d7-43d8-b4aa-e4c8a80fb612_lod2,kashiwa,7
bldg_4f28f16b-f389-472f-9fd1-d966ed28d0f7_lod2,kashiwa,5
bldg_4fdc320a-66bc-4d48-8b38-d6273c8cdd8e_lod2,kashiwa,7
bldg_51ae082b-113c-4345-b6cc-662eb7eefe5b_lod2,kashiwa,7
bldg_5edb7a04-b35e-4dbe-9f41-d871ea7d4ebf_lod2,kashiwa,5
bldg_6255fffe-d919-4a38-b63a-235d6aaecc5a_lod2,kashiwa,6
bldg_67509566-6e57-46c2-9022-5ba593055b6e_lod2,kashiwa,7
bldg_74240860-ad31-4c0e-8f47-104247dbd3b8_lod2,kashiwa,2
bldg_74d6c4a4-93f4-4ef8-9076-07683bdeaf1d_lod2,kashiwa,2
bldg_781c3f9e-131e-4c4f-be6a-415dbe70c68b_lod2,kashiwa,1
bldg_852f108b-64ad-4a7a-b42f-ef8c225ef0a5_lod2,kashiwa,7
bldg_9810cffc-2fdf-4c98-a9fb-24e768115697_lod2,kashiwa,7
bldg_9edfb084-e9e0-4950-b0a5-4fb5cdbb2c22_lod2,kashiwa,7
bldg_a0e667b5-a0df-493e-b400-32f9e329db9a_lod2,kashiwa,5
bldg_aaf70a72-aa25-4831-901b-5e7817d9f7bd_lod2,kashiwa,1
bldg_b39c81df-a273-49ed-aec3-67e6acb5f000_lod2,kashiwa,6
bldg_b99d5c31-8706-4eba-8689-05dcf9626cad_lod2,kashiwa,3
bldg_ba3e4a5a-6565-40ed-98cf-6f1ad4c6c617_lod2,kashiwa,5
bldg_bdc0fbfc-b18d-436e-9155-8e99b0ac227b_lod2,kashiwa,5
bldg_c41014c6-5531-4c36-bb5a-cb202894bd6b_lod2,kashiwa,3
bldg_c43e9474-cbd2-43d8-b417-d622c4823169_lod2,kashiwa,1
bldg_c82d61aa-1eed-4cdf-9214-a9ce3f1e3a21_lod2,kashiwa,1
bldg_ca0a56be-9b9c-4e4f-8614-f2b02fd07dda_lod2,kashiwa,6
bldg_ca6f04f0-0842-464c-913c-ae3d1e221494_lod2,kashiwa,1
bldg_ca703320-7abf-4c1d-914b-0ac88bd822ab_lod2,kashiwa,2
bldg_ce954054-371c-4b58-ad90-d2d194421bbb_lod2,kashiwa,7
bldg_d5305e23-f109-4c8b-a90b-45b6daf1fb13_lod2,kashiwa,2
bldg_e897f9fd-74da-4476-bb00-18ff5c9cf875_lod2,kashiwa,1
bldg_f34793d3-dafe-4b90-81cb-cee8d2651d74_lod2,kashiwa,3
bldg_f4a965e2-360a-4d02-8af0-deb9dd25cdb9_lod2,kashiwa,7
bldg_ff686636-0aae-4c6e-b99b-5420513ca28e_lod2,kashiwa,1
bldg_ff8025cc-564c-4423-b4cc-c7fb296d5d0f_lod2,kashiwa,7
bldg_08a82651-3e55-47cd-a82d-191b4d29c120_lod2,kashiwa,3
bldg_0952d470-109c-45b2-a979-36efa0d78cbf_lod2,kashiwa,6
bldg_0e9efd9f-1afd-4d11-ac83-1fef83ec8d6e_lod2,kashiwa,3
bldg_105353a1-0c61-4860-9e57-524a9d90b30e_lod2,kashiwa,2
bldg_109c158a-c45b-49a0-bc74-74d4b42a4128_lod2,kashiwa,4
bldg_14ff289e-88d5-41ea-b237-daa2d90e84bd_lod2,kashiwa,7
bldg_1be3da86-f701-4364-adb4-60212d26bcaf_lod2,kashiwa,7
bldg_20f1a57e-bef7-4efa-b184-fb5fa3b30beb_lod2,kashiwa,3
bldg_252219ee-7d41-4bdf-9403-ec4c13c2e30b_lod2,kashiwa,7
bldg_2a3b0fde-7734-42ed-ad6d-9a01a2b2c204_lod2,kashiwa,1
bldg_2ead8963-486c-4893-b6da-f73cb9fcfb68_lod2,kashiwa,7
bldg_2fe70184-0776-4f87-9ab6-4a9f7a53688b_lod2,kashiwa,3
bldg_30a558ff-0180-46c7-946c-bc3be04edc71_lod2,kashiwa,7
bldg_328c59cd-3810-4cb5-961a-7f3ad82eaf60_lod2,kashiwa,2
bldg_351bb128-d02e-4339-864a-cd762cdfe59e_lod2,kashiwa,7
bldg_36de8504-0fdf-43f1-9141-2cc58aafac53_lod2,kashiwa,3
bldg_3a77eb2c-ec96-44a8-93af-ad9e5748947e_lod2,kashiwa,4
bldg_3f2f1218-9ab3-4371-8bbd-2e275be355fe_lod2,kashiwa,6
bldg_40155e5d-b1f7-4f7a-b752-41a2ffd171d6_lod2,kashiwa,1
bldg_43ab15cb-42ee-44af-aaf4-eee48cefb0a1_lod2,kashiwa,2
bldg_4654df71-facc-4ae6-8014-3be8aecfcc24_lod2,kashiwa,7
bldg_480a3ad6-0400-4bc2-9cf7-88e7b225ddca_lod2,kashiwa,7
bldg_4acf9e09-0811-4616-8001-e964db6488c9_lod2,kashiwa,2
bldg_4afecd30-8e82-4909-ad98-ef287b85c2c7_lod2,kashiwa,2
bldg_4cad0604-6f4a-4122-a809-47b6429dcd65_lod2,kashiwa,2
bldg_4f2a5765-57c0-4d63-a402-3ef6d0deb07d_lod2,kashiwa,5
bldg_4ff6be73-08b1-4500-820c-53fac7f7a977_lod2,kashiwa,2
bldg_593e7c7a-61cb-47a1-81ce-0ab09123ae63_lod2,kashiwa,2
bldg_5b087904-3aeb-4b16-99fb-0beffddb987e_lod2,kashiwa,7
bldg_5d936c39-973d-49dd-9eb9-99e035b7e46f_lod2,kashiwa,2
bldg_5e9db6b1-c44a-4875-9299-84aa5b7d6725_lod2,kashiwa,1
bldg_60b8feb8-2805-43f9-abca-11b78c72f53b_lod2,kashiwa,7
bldg_6163c328-b881-466d-ad47-592d5e630889_lod2,kashiwa,2
bldg_61709b73-06a6-4268-8228-25fcf3b8afff_lod2,kashiwa,6
bldg_66aaf26b-ad35-4e29-8c3f-e95f270b3b71_lod2,kashiwa,1
bldg_66fa9e47-dac4-4ad0-958c-1b3417899594_lod2,kashiwa,2
bldg_6aa3b6d4-0df8-4c6a-a8ca-fcd007f3319c_lod2,kashiwa,2
bldg_6aeca6fe-db13-47df-a810-3eed55ca08f5_lod2,kashiwa,2
bldg_6c570d34-20c7-4200-ac21-aa603f03dfa9_lod2,kashiwa,2
bldg_6d1d206a-2aa5-4127-8bbd-b1b0f2381ffe_lod2,kashiwa,6
bldg_7192605f-9962-467f-98b9-cb832d81032a_lod2,kashiwa,2
bldg_7242df35-baf2-4f2f-868c-9030557b32a0_lod2,kashiwa,3
bldg_74c995cd-2272-409d-98e3-28bd96395f05_lod2,kashiwa,3
bldg_74ef5fce-d27c-4a7b-b83a-54eef316db5d_lod2,kashiwa,2
bldg_78ff1df5-6de6-4033-9e36-021f6f6b3c3d_lod2,kashiwa,2
bldg_80b17cdc-88dd-4db8-972e-b0d08449d6fd_lod2,kashiwa,1
bldg_80f7d36a-7736-44d1-913a-f7b935748694_lod2,kashiwa,1
bldg_8c3b8e42-060e-40c4-9a36-d327a067dded_lod2,kashiwa,2
bldg_8eca1784-5317-4ec6-8260-a089dfb58ba1_lod2,kashiwa,2
bldg_90789dc2-0247-487d-b104-e8092abc8766_lod2,kashiwa,1
bldg_90e08033-3a11-46df-8668-b198fdfb5c97_lod2,kashiwa,2
bldg_91a7f633-72ec-4153-a78a-d1ca314b994c_lod2,kashiwa,2
bldg_94982c6f-44fd-4434-b70d-3cea7c0bb5b3_lod2,kashiwa,2
bldg_974d6869-eac4-41a7-a37e-4b516da47a99_lod2,kashiwa,7
bldg_97655ec7-9c24-4760-9283-d702825d0c46_lod2,kashiwa,1
bldg_9a8c6a80-75af-4776-bffc-91db4092ed31_lod2,kashiwa,7
bldg_9c1490c4-a40f-4e88-8da8-a3a36605adf6_lod2,kashiwa,2
bldg_9cd68227-9a46-4917-bb5c-7734deca4665_lod2,kashiwa,1
bldg_9d10439c-9f36-429f-93f9-8254bda92d3e_lod2,kashiwa,7
bldg_a2f57ff8-cf3f-49e2-b06b-01b447e4c00c_lod2,kashiwa,2
bldg_a3119045-f5a4-4e26-80a9-0d0484fdecf1_lod2,kashiwa,3
bldg_a3cad745-9ad4-4c00-b821-be85211deed0_lod2,kashiwa,7
bldg_a95c24a9-fb53-4223-9b19-2b7c39ce4cd1_lod2,kashiwa,2
bldg_a9bc80b9-caf3-4e39-b5d8-69263d1d2666_lod2,kashiwa,6
bldg_aba407e4-9538-4177-8074-e7272aa86662_lod2,kashiwa,6
bldg_adbeacbe-4457-4509-b6f8-a286c2bd2679_lod2,kashiwa,7
bldg_aef113b0-ce62-4cc4-90ac-45435f3bd2a9_lod2,kashiwa,1
bldg_b4810488-f830-422e-af8c-1bbfe0304b42_lod2,kashiwa,2
bldg_b4eb95ef-f7d4-4281-837e-b21b30da92aa_lod2,kashiwa,7
bldg_bd3cebcb-858c-42c1-8370-92d514ce4940_lod2,kashiwa,7
bldg_bd8d5a47-b008-4853-bfb6-57d761228815_lod2,kashiwa,2
bldg_c0406f64-6bd2-4508-bace-b86c9351a439_lod2,kashiwa,2
bldg_c29dcbd4-baf9-4b49-a952-5bfe3fa11f6a_lod2,kashiwa,5
bldg_ccfb9464-4628-4cd4-8cbe-3f226aa04935_lod2,kashiwa,5
bldg_cdb5b61f-b765-4194-8693-6a992dbc98ee_lod2,kashiwa,7
bldg_cf14e589-95c6-439e-937c-b0892cd5fda5_lod2,kashiwa,7
bldg_d0d5cbaa-6982-49f1-b563-2e00499c89ab_lod2,kashiwa,7
bldg_d224bfee-5d59-4bdd-9d29-89006d775f73_lod2,kashiwa,1
bldg_d7322a1d-cf63-475c-bdb9-9a3ddb7223a0_lod2,kashiwa,7
bldg_d7a340c6-2510-4be1-8c57-702d0cbd9c63_lod2,kashiwa,2
bldg_d830aa8e-04c8-4892-95ad-83db871c1cfd_lod2,kashiwa,7
bldg_d8929ef5-2a77-4542-9eaa-a676968a4bee_lod2,kashiwa,2
bldg_d8edb658-7622-43e0-9122-231f784ef0ae_lod2,kashiwa,7
bldg_d9df3131-09b6-45aa-aa36-99d7ec33665e_lod2,kashiwa,3
bldg_dadf09a4-0461-4396-b7a6-b17da10aab02_lod2,kashiwa,2
bldg_dbb58044-8889-4300-97cc-c7b1d35a3b3c_lod2,kashiwa,2
bldg_def8079a-fcad-4857-a70a-e1ad1dc80ebd_lod2,kashiwa,7
bldg_e043a612-b0cd-4195-bbef-0d9a6a2b033c_lod2,kashiwa,7
bldg_e270719f-255f-4dda-a6e6-cffa059c2015_lod2,kashiwa,2
bldg_e41ad327-14cd-4249-96a8-190fdda671cf_lod2,kashiwa,7
bldg_e447b6f9-7c9a-477c-a2f9-f3c079517aa2_lod2,kashiwa,3
bldg_e4852060-1562-4cde-b33a-da2f1463ee8e_lod2,kashiwa,1
bldg_e518d64d-5737-4eeb-97ec-c2ac7d693b21_lod2,kashiwa,2
bldg_e813b6a4-1f57-48f3-9d28-09a9ab9ba0af_lod2,kashiwa,6
bldg_e9f8effc-f570-49b4-afc2-5f53f30065ea_lod2,kashiwa,2
bldg_e9ff3b04-702f-4098-b213-4c0f027880f8_lod2,kashiwa,3
bldg_ead4c8d1-160b-4553-bc1a-630c12b9f94b_lod2,kashiwa,5
bldg_ed435230-213a-4991-a086-22c10f03f07d_lod2,kashiwa,7
bldg_ee2b6af9-14c4-431f-aac6-97918572aba6_lod2,kashiwa,2
bldg_f2883b31-b2be-4577-bdfa-de65ce613af5_lod2,kashiwa,2
bldg_f2ff544a-a194-4a96-a30f-7b3cd0f91d3e_lod2,kashiwa,3
bldg_f518d78b-736b-4257-bff7-457c7b183848_lod2,kashiwa,3
bldg_f6f8d3b0-f642-4de6-86da-e1e683347b49_lod2,kashiwa,3
bldg_f9d7a94c-2406-4e06-9685-e79dd4718283_lod2,kashiwa,2
bldg_fb3c769d-b286-4f37-82ee-43d0b30b298c_lod2,kashiwa,2
bldg_fd76eabd-1264-46a0-ae69-76c101d27af6_lod2,kashiwa,7
bldg_02a35cc0-caa7-41f6-97fc-fb91407057da_lod2,kashiwa,7
bldg_0767fd7b-590b-4ae9-a1df-a615b5489987_lod2,kashiwa,7
bldg_0aa65bfd-e419-459a-9dce-360f69e8f1b0_lod2,kashiwa,7
bldg_0e73eeef-723b-47d5-9651-f1c6ba229543_lod2,kashiwa,3
bldg_0f80b38c-3f47-4b7d-8f1b-208079edcb65_lod2,kashiwa,7
bldg_14467f8b-6629-43e8-9e4c-2f0c144a3070_lod2,kashiwa,2
bldg_1bd83f29-d10c-49d4-a5e1-f3a0e6509080_lod2,kashiwa,3
bldg_1beaf651-4781-41b9-b86a-a10d43fed19b_lod2,kashiwa,7
bldg_1c7a5162-8048-4f7a-8246-13f61c06a0a5_lod2,kashiwa,3
bldg_1d529b3d-fb33-4fb7-b9ae-cbf1432238b8_lod2,kashiwa,7
bldg_1ddd2aed-030b-4218-9186-a3cc8259e446_lod2,kashiwa,3
bldg_1f9f1adb-d221-4f5e-a1b8-caf3b6bcbae7_lod2,kashiwa,2
bldg_21d68262-5e7a-4ff7-8c3a-282463de94e0_lod2,kashiwa,6
bldg_222f8e72-426a-4367-8eda-e0c00e88274f_lod2,kashiwa,1
bldg_22e206a1-236f-46cc-b3a1-c6919d17f3e6_lod2,kashiwa,1
bldg_25745cc8-52b9-476c-be40-96dfcc79a390_lod2,kashiwa,3
bldg_271a01a0-ad34-40bc-a39d-eaf71bb5095a_lod2,kashiwa,3
bldg_27d8cd45-81d3-4444-b66d-ea9595030116_lod2,kashiwa,6
bldg_2b8b7526-844f-431b-9e59-ebac78b54f65_lod2,kashiwa,3
bldg_319167dc-9cc1-41ee-b736-92b37044a1c6_lod2,kashiwa,3
bldg_3a7e3dda-69dc-43b9-a498-5af0eddb41d1_lod2,kashiwa,3
bldg_3c5a80c1-d6e7-4e8e-ba8d-2cd36b831880_lod2,kashiwa,6
bldg_4a4803a8-2477-42ad-9f1f-d5b265911292_lod2,kashiwa,7
bldg_4bfc5cff-69dc-4c87-b6e6-ef15292d49f0_lod2,kashiwa,7
bldg_552a0a93-f348-4d18-bdc2-7c6cffe85ffa_lod2,kashiwa,2
bldg_576066bf-a6ad-4fb6-8e71-31ca46a85d0d_lod2,kashiwa,3
bldg_594b135c-ab69-4b3a-89c2-862e76719618_lod2,kashiwa,3
bldg_5b78a77a-dd5d-433e-9dcf-f645b515abc9_lod2,kashiwa,3
bldg_5d080ca6-7d59-4724-b9da-2641360e089c_lod2,kashiwa,2
bldg_5d902dc3-0b25-4461-b6f9-dbe4417db990_lod2,kashiwa,3
bldg_5f300720-9253-49cd-a40b-5a93ccafaace_lod2,kashiwa,3
bldg_61530099-810a-4d55-9de6-a11f02d01513_lod2,kashiwa,1
bldg_619deabf-b7f2-46c9-8806-3e4c24bae67f_lod2,kashiwa,3
bldg_62290ebc-2f29-47eb-944a-a88fb9e47fd2_lod2,kashiwa,5
bldg_6850d714-162d-4376-ac3a-a6755b576292_lod2,kashiwa,6
bldg_6de4b3c9-afd6-4a94-975a-2b739592b948_lod2,kashiwa,3
bldg_749f0ef0-5755-4914-abb2-b45a6482ff13_lod2,kashiwa,1
bldg_78fcda4d-5291-4685-b2d0-4a987d90385f_lod2,kashiwa,7
bldg_82c6fe72-4e04-4d81-bcc2-7aab75d1b901_lod2,kashiwa,2
bldg_881fc8c7-6ba3-4b75-9bf3-5a0c9b743276_lod2,kashiwa,3
bldg_8b4e5f87-862f-410a-9714-553c9633e339_lod2,kashiwa,3
bldg_92646b93-9169-46cd-8d23-31336c27f53b_lod2,kashiwa,3
bldg_960f193e-e031-4e27-b40a-15f98fe27b49_lod2,kashiwa,7
bldg_971d320d-08e8-4cef-bb9b-59f47bda94c9_lod2,kashiwa,3
bldg_a0b23780-08d9-42da-827b-bd37949798f0_lod2,kashiwa,3
bldg_a699237e-57e4-4928-bcd1-1802ea8d774f_lod2,kashiwa,1
bldg_a8f6e8ed-1f00-4ab2-8430-32f6e08e8c82_lod2,kashiwa,3
bldg_abef2b30-afc3-4cfb-83f4-c3f6dfbee299_lod2,kashiwa,2
bldg_b9251155-d636-402e-9cab-5ed896cf6d2a_lod2,kashiwa,3
bldg_c1cad53b-50f6-4162-bcda-59fc6fc38abb_lod2,kashiwa,1
bldg_c8a34699-9e68-4de4-9d6b-ccab1cf7e5ef_lod2,kashiwa,7
bldg_cdc96f73-dd00-45f4-8328-b890e191abe2_lod2,kashiwa,6
bldg_d056d07a-5099-4476-b839-404d30e1367b_lod2,kashiwa,7
bldg_dd3edf31-cf68-467d-b638-479b45dfe680_lod2,kashiwa,3
bldg_eded3976-c641-47eb-b9e2-afe01c999a17_lod2,kashiwa,3
bldg_f1aa561f-4116-40b0-9ece-c91a47088aa0_lod2,kashiwa,1
bldg_fb5042f2-404a-45fc-a60e-9b21a3afea47_lod2,kashiwa,7
bldg_fc935fcb-ae9a-40c2-801c-c2375542978e_lod2,kashiwa,7
bldg_ff70ccd4-b302-402e-ac4e-e7b76b69c7a6_lod2,kashiwa,2
bldg_0e92f0ff-0781-46a3-9eb2-d92ac114626b_lod2,kashiwa,2
bldg_2c7a96a1-96a7-4a64-bc6f-7038178af8f1_lod2,kashiwa,2
bldg_85c3a692-cd53-44c4-a919-441d1ce9a500_lod2,kashiwa,3
bldg_a753fa41-f0a9-48ec-85ce-93b880eb1694_lod2,kashiwa,1
bldg_f07b7aa0-5e5a-4edc-ad06-fcfd4d875804_lod2,kashiwa,3
